Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
11/14/2010,Everton,Arsenal,1,1,D,0,0,D,12,5,8,12,0,3,1,0,3.4,3.3,2.2,3.3,3.2,2.25,0
11/27/2010,Everton,West Brom,1,2,A,0,1,A,7,8,15,14,2,2,0,0,1.57,3.8,6.5,1.62,3.6,6,0
12/11/2010,Everton,Wigan,1,4,A,1,2,A,4,3,11,18,1,3,1,1,1.4,4.5,9,1.44,4.2,7.5,0
1/5/2011,Everton,Tottenham,0,0,D,0,0,D,8,4,13,18,2,4,0,0,2.63,3.25,2.75,2.62,3.25,2.62,1
1/22/2011,Everton,West Ham,2,1,H,1,1,D,12,5,16,12,1,0,0,0,1.5,4,7.5,1.53,3.8,6.5,0
2/5/2011,Everton,Blackpool,2,2,D,0,1,A,6,5,8,12,1,2,0,1,1.44,4.5,7,1.5,4,6.5,1
2/26/2011,Everton,Sunderland,5,3,H,1,1,D,16,7,8,17,0,1,0,0,1.73,3.6,5,1.8,3.25,5,1
3/9/2011,Everton,Birmingham,2,0,H,2,0,H,9,7,11,8,0,0,0,0,1.53,4,6.5,1.57,3.6,6.5,0
3/19/2011,Everton,Fulham,1,1,D,1,1,D,11,3,8,12,1,3,0,0,2,3.25,4,2.05,3.25,3.8,1
4/2/2011,Everton,Aston Villa,2,1,H,1,0,H,12,6,15,19,2,0,0,0,1.83,3.6,4.33,1.83,3.6,4.2,0
4/16/2011,Everton,Blackburn,2,2,D,1,0,H,7,5,13,16,3,2,0,0,1.67,3.75,5.5,1.73,3.3,5.5,1
5/7/2011,Everton,Man City,2,0,H,0,0,D,7,2,9,17,2,3,0,0,2.7,3.2,2.7,2.8,3,2.7,1
5/22/2011,Everton,Chelsea,2,1,H,0,1,A,6,7,13,15,4,2,0,0,3.1,3.25,2.38,2.62,3.2,2.3,1
