Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
1/19/2013,Newcastle,Reading,1,2,A,1,1,D,11,6,21,7,3,2,0,0,1.75,4,5,1.73,3.5,5,0
2/2/2013,Newcastle,Chelsea,1,2,A,1,0,H,10,2,9,10,2,3,0,0,4,3.6,2,4,3.2,2,1
2/24/2013,Newcastle,Southampton,3,2,H,1,0,H,13,6,11,5,2,3,0,0,2.2,3.5,3.2,2.2,3.1,3.5,1
3/10/2013,Newcastle,Stoke,4,2,H,2,1,H,5,7,12,12,0,4,0,0,1.83,3.7,4.8,1.83,3.1,5,1
4/7/2013,Newcastle,Fulham,2,1,H,0,0,D,6,4,10,12,1,1,0,0,2.1,3.5,3.8,2.05,3.4,3.6,1
4/14/2013,Newcastle,Sunderland,1,0,H,0,0,D,10,3,13,11,2,2,0,0,1.95,3.5,4.5,1.95,3.1,4.33,0
4/27/2013,Newcastle,Liverpool,0,3,A,0,1,A,9,7,14,7,3,2,0,0,2.88,3.6,2.5,3,3,2.5,0
5/19/2013,Newcastle,Arsenal,0,6,A,0,2,A,1,10,14,7,3,2,1,0,6,4.6,1.55,5.5,4.33,1.53,0
8/13/2011,Newcastle,Arsenal,0,1,A,0,0,D,2,3,17,10,1,2,0,0,3.75,3.25,2.1,3.75,3.2,2.05,0
8/28/2011,Newcastle,Fulham,0,0,D,0,0,D,1,4,9,11,3,5,0,1,2.1,3.25,3.75,2.15,3.2,3.5,1
9/24/2011,Newcastle,Blackburn,2,1,H,0,0,D,9,9,19,8,2,1,0,0,1.83,3.5,4.5,1.91,3.2,4.5,1
10/16/2011,Newcastle,Tottenham,3,1,H,2,1,H,8,1,6,16,0,4,0,1,3,3.3,2.4,2.8,3.5,2.4,0
10/22/2011,Newcastle,Wigan,2,2,D,0,1,A,7,8,11,15,1,2,0,0,1.57,3.8,6.5,1.62,3.75,5.5,1
11/5/2011,Newcastle,Everton,1,0,H,0,0,D,10,5,7,22,3,2,0,0,2.25,3.25,3.3,2.38,3.2,3,1
12/3/2011,Newcastle,Chelsea,2,1,H,2,1,H,6,6,12,15,2,3,0,0,3.5,3.4,2.1,3.5,3.2,2.15,0
12/17/2011,Newcastle,Swansea,0,3,A,0,1,A,9,13,7,6,2,3,0,0,1.8,3.6,4.5,1.8,3.5,4.5,0
12/21/2011,Newcastle,West Brom,0,0,D,0,0,D,6,0,11,11,1,1,0,0,2,3.5,3.75,1.91,3.4,4,0
